"css-175oi2r href","css-9pa8cd src","css-175oi2r href 2","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 href","css-1jxf684 5","css-1jxf684 6","css-175oi2r href 4","css-1jxf684 7"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941749938330669510","Jul 6","Mwaramutse neza. Mwaduha nomero yanyu ya telephone tukabavugisha tukumva neza ikibazo mufite. Murakoze","","49","1","https://x.com/reg_rwanda/status/1941749938330669510/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941749764980109769","Jul 6","Reka tubavugishe mu kanya. Murakoze","https://x.com/mwisoph2","31","","https://x.com/reg_rwanda/status/1941749764980109769/analytics",""
"https://x.com/mwisoph2","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","https://x.com/mwisoph2","our country= our blood","@mwisoph2","·","https://x.com/mwisoph2/status/1941626309714595897","Jul 6","","","0215001862113","1","https://x.com/mwisoph2/status/1941626309714595897/analytics","80"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941726036405674166","Jul 6","Could you please share your phone number for detail?","","29","1","https://x.com/reg_rwanda/status/1941726036405674166/analytics",""
"https://x.com/NyungweY","https://pbs.twimg.com/profile_images/1849026184278904832/mbKGDamC_bigger.jpg","https://x.com/NyungweY","NYUNGWE YACU","@NyungweY","·","https://x.com/NyungweY/status/1941603407585849460","Jul 5","@reg_rwanda","https://x.com/reg_rwanda","ese ubu ntimwatubwira impamvu duhora tubura umuriro guhera saa 1800?","1","https://x.com/NyungweY/status/1941603407585849460/analytics","27"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941645485011275878","Jul 6","Mwiriwe neza, mwatuvugisha kuri nimero 0788553013 tukabafasha. Murakoze","","37","","https://x.com/reg_rwanda/status/1941645485011275878/analytics",""
"https://x.com/dignerwabuhungu","https://pbs.twimg.com/profile_images/378800000062473799/b0737cc5a3357c212affbe5aab1f1930_bigger.jpeg","https://x.com/dignerwabuhungu","Prof. Digne Rwabuhungu","@dignerwabuhungu","·","https://x.com/dignerwabuhungu/status/1941420349037609438","Jul 5","@reg_rwanda","https://x.com/reg_rwanda","is somone in charge of power stability and all electricity services to the population at Kimironko, Bibare, Inshuti ???? We request accountability !!","1","https://x.com/dignerwabuhungu/status/1941420349037609438/analytics","60"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941423826442780685","Jul 5","Hello, could you please contact 0788330016 or share with us your phone number for assistance as we don’t have a general issue? Thank you.","","47","2","https://x.com/reg_rwanda/status/1941423826442780685/analytics",""
"https://x.com/Rameshnkusi","https://pbs.twimg.com/profile_images/1620167935657480192/oApOSpuS_bigger.jpg","https://x.com/Rameshnkusi","Ramesh Nkusi Tiger","@Rameshnkusi","·","https://x.com/Rameshnkusi/status/1941415829129789487","Jul 5","","","+250785026490","1","https://x.com/Rameshnkusi/status/1941415829129789487/analytics","101"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941417479701659810","Jul 5","Murakoze. Reka tubikurikirane.","","59","2","https://x.com/reg_rwanda/status/1941417479701659810/analytics","1"
"https://x.com/IGIHESports","https://pbs.twimg.com/profile_images/1911688676830027776/s4IFWr3r_bigger.jpg","https://x.com/IGIHESports","IGIHE Sports","@IGIHESports","·","https://x.com/IGIHESports/status/1941389966178976124","Jul 5","REG BBC yigaranzuye APR BBC zinganya intsinzi mu mikino ya nyuma","","4.5K","1","https://x.com/IGIHESports/status/1941389966178976124/analytics","2"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941397002971173262","Jul 5","Congratulations","https://x.com/regbbcofficial","1.9K","4","https://x.com/reg_rwanda/status/1941397002971173262/analytics","@regbbcofficial"
"https://x.com/NTAWUKURA1986","https://pbs.twimg.com/profile_images/1749775351129968640/6ttEtba3_bigger.jpg","https://x.com/NTAWUKURA1986","NTAWUKURIRYAYO Pierre","@NTAWUKURA1986","·","https://x.com/NTAWUKURA1986/status/1941391480133910843","Jul 5","","","Mwiriweho, mwandebera ideni nsigaranye rya cash power, ifite nimero 0215003363276. Murakoze.","1","https://x.com/NTAWUKURA1986/status/1941391480133910843/analytics","25"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941396735739429342","Jul 5","Mwaramutse, musigayemo 6,502frw. Murakoze.","","25","","https://x.com/reg_rwanda/status/1941396735739429342/analytics",""
"https://x.com/NishimweJD","https://pbs.twimg.com/profile_images/1660945435375149056/eiihxoO4_bigger.jpg","https://x.com/NishimweJD","NISHIMWE jean de dieu","@NishimweJD","·","https://x.com/NishimweJD/status/1941374902705193120","Jul 5","@reg_rwanda","https://x.com/reg_rwanda","mwaramutse neza mbanje kubashimira kubw'imikorere myiza mutugaragariza tukabona umuriro muburyo bwiz ariko mukarere ka Gicumbi umurenge wa Miyove akagari ka Mubuga dufite ikibazo umuriro uragarara muri cash power ariko ntusohoke ngo ugire icyo ukora mudufashe rwose","1","https://x.com/NishimweJD/status/1941374902705193120/analytics","29"
"https://x.com/i/status/1941374902705193120","","","Show more replies","","","","","","","","","",""
"https://x.com/NishimweJD","https://pbs.twimg.com/profile_images/1660945435375149056/eiihxoO4_bigger.jpg","https://x.com/NishimweJD","NISHIMWE jean de dieu","@NishimweJD","·","https://x.com/NishimweJD/status/1941377460701905040","Jul 5","","","Ni 0794155164 Murakoze","1","https://x.com/NishimweJD/status/1941377460701905040/analytics","23"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941377795281891470","Jul 5","Murakoze. Reka tubikurikirane.","","22","","https://x.com/reg_rwanda/status/1941377795281891470/analytics",""
"https://x.com/nyiaudace212","https://pbs.twimg.com/profile_images/1941352114564857856/NKL3sshA_bigger.jpg","https://x.com/nyiaudace212","Audace NYIRIMANZI","@nyiaudace212","·","https://x.com/nyiaudace212/status/1941335198446256215","Jul 5","@reg_rwanda","https://x.com/reg_rwanda",",","1","https://x.com/nyiaudace212/status/1941335198446256215/analytics","21"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941356897682194813","Jul 5","Murakoze reka tubikurikirane.","","25","","https://x.com/reg_rwanda/status/1941356897682194813/analytics",""
"https://x.com/papamirembe","https://pbs.twimg.com/profile_images/1912129481776476160/XMBK9oCS_bigger.jpg","https://x.com/papamirembe","Papa Mirembe","@papamirembe","·","https://x.com/papamirembe/status/1941159988703146415","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","Muraho!!","1","https://x.com/papamirembe/status/1941159988703146415/analytics","110"
"https://x.com/i/status/1941159988703146415","","","Show more replies","","","","","","","","","",""
"https://x.com/papamirembe","https://pbs.twimg.com/profile_images/1912129481776476160/XMBK9oCS_bigger.jpg","https://x.com/papamirembe","Papa Mirembe","@papamirembe","·","https://x.com/papamirembe/status/1941269281213419989","Jul 5","","","Tubikuye k'umutima tubashimiye ko ikibazo mwakigize icyanyu, murakagira Imana y'i Rwanda","1","https://x.com/papamirembe/status/1941269281213419989/analytics","47"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941356713518694879","Jul 5","Murakoze.","","46","","https://x.com/reg_rwanda/status/1941356713518694879/analytics",""
"https://x.com/AmosYego1","https://pbs.twimg.com/profile_images/1290596106146131969/7eYT0KP3_bigger.jpg","https://x.com/AmosYego1","Yego","@AmosYego1","·","https://x.com/AmosYego1/status/1941236566472691913","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","Hello","1","https://x.com/AmosYego1/status/1941236566472691913/analytics","465"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941310482868269240","Jul 5","Hello. There is a technical fault affecting your area. Our technical team is working on it. Kindly bear with us. Thank you.","","461","1","https://x.com/reg_rwanda/status/1941310482868269240/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1267704627845304321","Jun 2, 2020","","","Mwakoresha *662*1# mu kugura umuriro.
Murakoze.","37","https://x.com/reg_rwanda/status/1267704627845304321/analytics",""
"https://x.com/UwitonzeMa51301","https://pbs.twimg.com/profile_images/1797767909709680641/ZCFAsQX2_bigger.png","https://x.com/UwitonzeMa51301","Mauricuw","@UwitonzeMa51301","·","https://x.com/UwitonzeMa51301/status/1941210026221482090","Jul 4","","","Mwiriwe neza:
Twaguze umuriro le 02/07 Token nyisiba ntabishaka, none tuguze undi ngo turebe ko iyambere nayo iza haje imwe, mwadufasha.
Cash power:64241193289 Maurice","1","https://x.com/UwitonzeMa51301/status/1941210026221482090/analytics","52"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941212264092270990","Jul 4","Mwiriwe neza, 
Token # 1:4553 5318 8298 1584 7851. Murakoze","","49","1","https://x.com/reg_rwanda/status/1941212264092270990/analytics",""
"https://x.com/IshemaCredo20","https://pbs.twimg.com/profile_images/1911004197312487424/pX8Dc37o_bigger.jpg","https://x.com/IshemaCredo20","Ishema R Credo","@IshemaCredo20","·","https://x.com/IshemaCredo20/status/1941207821527416993","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","umuriro umaze isaha ubuze hano nyarugunga mukajagari, mudufashe!","2","https://x.com/IshemaCredo20/status/1941207821527416993/analytics","48"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941211539450867736","Jul 4","Mwiriwe neza,
Hari ikibazo cyabaye ku muyoboro ubagezaho amashanyarazi. Turimo kubikemura mutwihanganire. Murakoze.","","52","","https://x.com/reg_rwanda/status/1941211539450867736/analytics",""
"https://x.com/IrankundaRukomo","https://pbs.twimg.com/profile_images/1497235567414845447/NKjW7uW7_bigger.jpg","https://x.com/IrankundaRukomo","Irankundaa","@IrankundaRukomo","·","https://x.com/IrankundaRukomo/status/1941196094601560430","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","Umugoroba mwiza!
Rwose","2","https://x.com/IrankundaRukomo/status/1941196094601560430/analytics","616"
"https://x.com/i/status/1941196094601560430","","","Show more replies","","","","","","","","","",""
"https://x.com/IrankundaRukomo","https://pbs.twimg.com/profile_images/1497235567414845447/NKjW7uW7_bigger.jpg","https://x.com/IrankundaRukomo","Irankundaa","@IrankundaRukomo","·","https://x.com/IrankundaRukomo/status/1941206049404629492","Jul 4","","","Nimero irimo gusimbuka.","1","https://x.com/IrankundaRukomo/status/1941206049404629492/analytics","56"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941208516808802489","Jul 4","Mwiriwe neza,
Turimo kubikemura mutwihanganire. Murakoze.","","56","","https://x.com/reg_rwanda/status/1941208516808802489/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941207716984434899","Jul 4","Mwiriwe neza,
Mwaduha nimero ya cash power tukareba. Murakoze","https://x.com/mwisoph2","781","1","https://x.com/reg_rwanda/status/1941207716984434899/analytics",""
"https://x.com/OEarlvin","https://pbs.twimg.com/profile_images/1444055437398233091/umy9ZUl5_bigger.jpg","https://x.com/OEarlvin","Alvin","@OEarlvin","·","https://x.com/OEarlvin/status/1941202672260087907","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","power on and off in Norvege","2","https://x.com/OEarlvin/status/1941202672260087907/analytics","38"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941203483446870146","Jul 4","Hello. There is a technical fault affecting your area. Our technical team is working on it. Kindly bear with. Thank you.","","43","","https://x.com/reg_rwanda/status/1941203483446870146/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941203143037157640","Jul 4","Mwiriwe neza. Hari ikibazo cyabaye ku muyoboro ubagezaho amashanyarazi. Turimo kubikemura mutwihanganire. Murakoze.","https://x.com/OEarlvin","39","","https://x.com/reg_rwanda/status/1941203143037157640/analytics",""
"https://x.com/ziraryoha","https://pbs.twimg.com/profile_images/1825615077317521408/emJEco6q_bigger.jpg","https://x.com/ziraryoha","POME ZIRARYOHA","@ziraryoha","·","https://x.com/ziraryoha/status/1941185931542950287","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","hello!

Cash power yanjye ko yaje mo ikintu kirekire( bakunze kuvugako Ari ngo iminara iba yajemo) iki ikibazo kirakemuka gute? Kuko umuriro nubu nahise wubura kubera icyo kibazo.

Muramfasha iki?","2","https://x.com/ziraryoha/status/1941185931542950287/analytics","65"
"https://x.com/ziraryoha","https://pbs.twimg.com/profile_images/1825615077317521408/emJEco6q_bigger.jpg","https://x.com/ziraryoha","POME ZIRARYOHA","@ziraryoha","·","https://x.com/ziraryoha/status/1941187079972717010","Jul 4","","","Mukarere ka Nyanza,
 umurenge wa KIBIRIZI","1","https://x.com/ziraryoha/status/1941187079972717010/analytics","55"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941190235112767556","Jul 4","Mwavugisha abatekenisiye bacu kuri nimero 0788330060 cyangwa 0788882636 barafasha. Murakoze","","42","","https://x.com/reg_rwanda/status/1941190235112767556/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941186712610406634","Jul 4","Mwiriwe neza, mutubwire aho muherereye? Murakoze","https://x.com/ziraryoha","47","","https://x.com/reg_rwanda/status/1941186712610406634/analytics",""
"https://x.com/MunyampuhweObe","https://pbs.twimg.com/profile_images/1677203979355189248/pJMuQmrp_bigger.jpg","https://x.com/MunyampuhweObe","IBIHAHA","@MunyampuhweObe","·","https://x.com/MunyampuhweObe/status/1941175521792098483","Jul 4","@reg_rwanda","https://x.com/reg_rwanda","ese umuriro usigaye ugenda kuri buri mugi murwanda, kamembe ibice bimwe umuriro ni shida muturwaneho kbxa","1","https://x.com/MunyampuhweObe/status/1941175521792098483/analytics","36"
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1941177728633565575","Jul 4","Mwiriwe neza. Hari ikibazo cyabaye ku muyoboro ubagezaho amashanyarazi. Turimo kubikemura mutwihanganire. Murakoze.","","35","1","https://x.com/reg_rwanda/status/1941177728633565575/analytics",""
"https://x.com/reg_rwanda","https://pbs.twimg.com/profile_images/874619719227236353/emC3g09S_bigger.jpg","https://x.com/reg_rwanda","Rwanda Energy Group","@reg_rwanda","·","https://x.com/reg_rwanda/status/1939006589068779641","Jun 28","","",",

Mu bice bya Gahanga. Mutwihanganire mu gihe turimo gukora ibishoboka ngo umuriro ugaruke vuba. Murakoze.","14","https://x.com/reg_rwanda/status/1939006589068779641/analytics","5.4K"
